id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1311610989029330944,1311610989029330944,2020-10-01 10:16:42 GMT,2020-10-01,10:16:42,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 214/01 Oct - 1351 Tests  - 37 Nouveaux cas - 19 Cas contact - 05 Cas importés - 13 Cas communautaires  - 101 Guéris  - 06 Cas graves A ce jour 15.019 cas ont été déclarés positifs dont 12.538 guéris 311 décédés,2169 sous traitement #cov19sn  https://t.co/bThsRRcwa9",fr,[],[],['https://pbs.twimg.com/media/EjPHPJFXYAAtSE3.jpg'],1,32,111,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1311610989029330944,False,,1,https://pbs.twimg.com/media/EjPHPJFXYAAtSE3.jpg,,,,,,,[],,,,
1311588723306397696,1311588723306397696,2020-10-01 08:48:14 GMT,2020-10-01,08:48:14,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"#OctobreRose le Senegal, à l'instar de la communauté internationale, intensifie les activités de sensibilisation, d'information dépistage par l’autopalpation, l’examen sénologique #mammographie .U une occasion pour le #MSAS d'inciter les femmes à se faire depister @liscans_  https://t.co/dcupG1LEkI",fr,[],[],"['https://pbs.twimg.com/media/EjOy21uXYAIcRRK.jpg', 'https://pbs.twimg.com/media/EjOy4MeX0AAp2pm.jpg']",0,75,131,"['octobrerose', 'mammographie', 'msas']",[],https://twitter.com/MinisteredelaS1/status/1311588723306397696,False,,1,https://pbs.twimg.com/media/EjOy21uXYAIcRRK.jpg,,,,,,,[],,,,
1311247558317166593,1311247558317166593,2020-09-30 10:12:34 GMT,2020-09-30,10:12:34,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 213/30 Sept - 1266 Tests  - 37 Nouveaux cas - 15 Cas contact - 22 Cas communautaires  - 102 Guéris  - 05 Cas graves - 01 décès  A ce jour 14.982 cas ont été déclarés positifs dont 12.437 guéris 311 décédés,2233 sous traitement #cov19sn  https://t.co/HvGzecE4yh",fr,[],[],['https://pbs.twimg.com/media/EjJ8sdRXcAAYfpt.jpg'],3,39,135,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1311247558317166593,False,,1,https://pbs.twimg.com/media/EjJ8sdRXcAAYfpt.jpg,,,,,,,[],,,,
1310886787435421698,1310886787435421698,2020-09-29 10:18:59 GMT,2020-09-29,10:18:59,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 212/29 Sept - 920 Tests  - 26 Nouveaux cas - 07 Cas contact - 08 Cas importés - 11 Cas communautaires  - 104 Guéris  - 08 Cas graves - 01 décès  A ce jour 14.945 cas ont été déclarés positifs dont 12.335 guéris 310 décédés,2299 sous traitement #cov19sn  https://t.co/HUUMNS8iiz",fr,[],[],"['https://pbs.twimg.com/media/EjE0ibXX0AAJmq4.jpg', 'https://pbs.twimg.com/media/EjE0kydWoAAl9ao.jpg']",2,41,130,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1310886787435421698,False,,1,https://pbs.twimg.com/media/EjE0ibXX0AAJmq4.jpg,,,,,,,[],,,,
1310622759765135360,1310622759765135360,2020-09-28 16:49:50 GMT,2020-09-28,16:49:50,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"En déplacement auprès des responsables et du personnel de la société #Sodipharm,@abdioufsarr pour constater les dégats causés par l'incendie . Ainsi des instructions ont été données par l'autorité pour explorer des pistes de solution pour régler leurs besoins prioritaires.  https://t.co/rNcvC5uQpW",fr,"[{'screen_name': 'abdioufsarr', 'name': 'abdoulaye diouf sarr', 'id': '1144615193445654533'}]",[],"['https://pbs.twimg.com/media/EjBEcW2WoAA5Su1.jpg', 'https://pbs.twimg.com/media/EjBEcmBX0AErmiH.jpg', 'https://pbs.twimg.com/media/EjBEcysXYAIRANo.jpg', 'https://pbs.twimg.com/media/EjBEc_zWAAMlT0P.jpg']",2,11,60,['sodipharm'],[],https://twitter.com/MinisteredelaS1/status/1310622759765135360,False,,1,https://pbs.twimg.com/media/EjBEcW2WoAA5Su1.jpg,,,,,,,[],,,,
1310522582383329280,1310522582383329280,2020-09-28 10:11:46 GMT,2020-09-28,10:11:46,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 211/28 Sept - 929 Tests  - 10 Nouveaux cas - 03 Cas contact - 01 Cas importé - 06 Cas communautaires  - 118 Guéris  - 14 Cas graves - 01 décès  A ce jour 14.919 cas ont été déclarés positifs dont 12.231 guéris 309 décédés,2378 sous traitement #cov19sn  https://t.co/6eEWEdAQT3",fr,[],[],['https://pbs.twimg.com/media/Ei_pVVUWsAEY4JR.png'],5,64,214,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1310522582383329280,False,,1,https://pbs.twimg.com/media/Ei_pVVUWsAEY4JR.png,,,,,,,[],,,,
1310167992785932289,1310167992785932289,2020-09-27 10:42:45 GMT,2020-09-27,10:42:45,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 210/27 Sept - 1295 Tests  - 40 Nouveaux cas - 10 Cas contact - 01 Cas importé - 29 Cas communautaires  - 85 Guéris  - 13 Cas graves - 02 décès  A ce jour 14.909 cas ont été déclarés positifs dont 12.113 guéris 308 décédés,2488 sous traitement #cov19sn  https://t.co/7RCUv9Ddll",fr,[],[],"['https://pbs.twimg.com/media/Ei6my3EWkAEv0AQ.jpg', 'https://pbs.twimg.com/media/Ei6m1lFXkAANBza.jpg']",1,33,120,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1310167992785932289,False,,1,https://pbs.twimg.com/media/Ei6my3EWkAEv0AQ.jpg,,,,,,,[],,,,
1309798073086992384,1309798073086992384,2020-09-26 10:12:50 GMT,2020-09-26,10:12:50,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 209/26 Sept - 1141 Tests  - 30 Nouveaux cas - 09 Cas contact - 03 Cas importés - 18 Cas communautaires  - 118 Guéris  - 15 Cas graves - 02 décès  A ce jour 14869 cas ont été déclarés positifs dont 12028 guéris 306 décédés,2534 sous traitement #cov19sn  https://t.co/2jmtu6Ek61",fr,[],[],"['https://pbs.twimg.com/media/Ei1WX_DWsAYU6JI.jpg', 'https://pbs.twimg.com/media/Ei1WZhkXcAcHsPo.jpg']",2,34,122,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1309798073086992384,False,,1,https://pbs.twimg.com/media/Ei1WX_DWsAYU6JI.jpg,,,,,,,[],,,,
1309435459551080455,1309435459551080455,2020-09-25 10:11:56 GMT,2020-09-25,10:11:56,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 208/25 Sept - 1170 Tests  - 23 Nouveaux cas - 07 Cas contact - 01 Cas importé - 15 Cas communautaires  - 92 Guéris  - 18 Cas graves A ce jour 14839 cas ont été déclarés positifs dont 11910 guéris 304 décédés,2624 sous traitement #cov19sn  https://t.co/RbPvM5TECB",fr,[],[],['https://pbs.twimg.com/media/EiwMmV9XgAEmgDm.jpg'],2,33,135,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1309435459551080455,False,,1,https://pbs.twimg.com/media/EiwMmV9XgAEmgDm.jpg,,,,,,,[],,,,
1309072288223031296,1309072288223031296,2020-09-24 10:08:49 GMT,2020-09-24,10:08:49,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 207/24 Sept - 1055 Tests  - 21 Nouveaux cas - 08 Cas contact - 01 Cas importé - 12 Cas communautaires  - 100 Guéris  - 24 Cas graves - 01 Nouveau décès  A ce jour 14816 cas ont été déclarés positifs dont 11818 guéris 304 décédés,2693 sous traitement #cov19sn  https://t.co/YdSqFiLD88",fr,[],[],['https://pbs.twimg.com/media/EirCKy1XcAEarJI.jpg'],2,35,153,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1309072288223031296,False,,1,https://pbs.twimg.com/media/EirCKy1XcAEarJI.jpg,,,,,,,[],,,,
1308710525140901889,1308710525140901889,2020-09-23 10:11:18 GMT,2020-09-23,10:11:18,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 206/23 Sept - 1005 Tests  - 36 Nouveaux cas - 10 Cas contact - 26 Cas communautaires  - 97 Guéris  - 23 Cas graves - 01 Nouveau décès  A ce jour 14795 cas ont été déclarés positifs dont 11718 guéris 303 décédés,2773 sous traitement #cov19sn  https://t.co/alrTk0EUvQ",fr,[],[],['https://pbs.twimg.com/media/Eil5L_aXgAELZvq.jpg'],3,46,137,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1308710525140901889,False,,1,https://pbs.twimg.com/media/Eil5L_aXgAELZvq.jpg,,,,,,,[],,,,
1308348273627926529,1308348273627926529,2020-09-22 10:11:51 GMT,2020-09-22,10:11:51,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 205/22 Sept - 853 Tests  - 21 Nouveaux cas - 05 Cas contact - 06 Cas importés - 10 Cas communautaires  - 163 Guéris  - 23 Cas graves A ce jour 14759 cas ont été déclarés positifs dont 11621 guéris 302 décédés,2835 sous traitement #cov19sn  https://t.co/O1OEwHzHeH",fr,[],[],['https://pbs.twimg.com/media/EigvyEOWsAAgQLo.jpg'],2,41,166,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1308348273627926529,False,,1,https://pbs.twimg.com/media/EigvyEOWsAAgQLo.jpg,,,,,,,[],,,,
1307986398318915591,1307986398318915591,2020-09-21 10:13:53 GMT,2020-09-21,10:13:53,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 204/21 Sept - 997 Tests  - 24 Nouveaux cas - 15 Cas contact - 09 Cas communautaires  -198 Guéris  - 26 Cas graves A ce jour 14738 cas ont été déclarés positifs dont 11458 guéris 302 décédés,2977 sous traitement #cov19sn  https://t.co/cjpMgzgznX",fr,[],[],"['https://pbs.twimg.com/media/EibmqVuWAAE0-hJ.jpg', 'https://pbs.twimg.com/media/EibmsAoX0AMglLc.jpg']",1,42,174,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1307986398318915591,False,,1,https://pbs.twimg.com/media/EibmqVuWAAE0-hJ.jpg,,,,,,,[],,,,
1307624561823936512,1307624561823936512,2020-09-20 10:16:04 GMT,2020-09-20,10:16:04,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 203/20 Sept - 1224 Tests  - 26 Nouveaux cas - 10 Cas contact - 04 Cas importés - 12 Cas communautaires  -107 Guéris  - 27 Cas graves A ce jour 14714 cas ont été déclarés positifs dont 11260 guéris 302 décédés,3151 sous traitement #cov19sn  https://t.co/cnnvWFVZ6H",fr,[],[],"['https://pbs.twimg.com/media/EiWdmKYX0AA8wi8.jpg', 'https://pbs.twimg.com/media/EiWdmttWoAIRayQ.jpg']",3,37,139,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1307624561823936512,False,,1,https://pbs.twimg.com/media/EiWdmKYX0AA8wi8.jpg,,,,,,,[],,,,
1307264550312574976,1307264550312574976,2020-09-19 10:25:31 GMT,2020-09-19,10:25:31,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 202/ 19 Sept - 1334 Tests  - 43 Nouveaux cas - 15 Cas contact - 02 Cas importés - 26 Cas communautaires  -102 Guéris  - 27 Cas graves - 01 cas de décès A ce jour 14688 cas ont été déclarés positifs dont 11153 guéris 302 décédés,3232 sous traitement #cov19sn  https://t.co/37WEvjFAuM",fr,[],[],"['https://pbs.twimg.com/media/EiRWLPMWoAACI8j.jpg', 'https://pbs.twimg.com/media/EiRWLfUXsAAjfsd.jpg']",4,28,134,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1307264550312574976,False,,1,https://pbs.twimg.com/media/EiRWLPMWoAACI8j.jpg,,,,,,,[],,,,
1306928644544172038,1306928644544172038,2020-09-18 12:10:45 GMT,2020-09-18,12:10:45,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 201/ 18 Sept - 1154 Tests  - 27 Nouveaux cas - 08 Cas contact - 19 cas communautaires  -128 Guéris  - 29 Cas graves - 01 cas de décès A ce jour 14645 cas ont été déclarés positifs dont 11051 guéris 301 décédés,3292 sous traitement #cov19sn  https://t.co/PoDwJaRU8w",fr,[],[],"['https://pbs.twimg.com/media/EiMkq6aXgAAts6w.jpg', 'https://pbs.twimg.com/media/EiMkrNOXYAQmkD5.jpg']",2,27,112,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1306928644544172038,False,,1,https://pbs.twimg.com/media/EiMkq6aXgAAts6w.jpg,,,,,,,[],,,,
1306535601668227073,1306535601668227073,2020-09-17 10:08:56 GMT,2020-09-17,10:08:56,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 200 Du 17 Sept - 1312 Tests  - 50 Nouveaux cas - 27 Cas contact - 23 cas communautaires  -167 Guéris  - 31 Cas graves - 01 cas de décès A ce jour 14618 cas ont été déclarés positifs dont 10923 guéris 300 décédés,3394 sous traitement #cov19sn  https://t.co/3nEMAooHFl",fr,[],[],['https://pbs.twimg.com/media/EiG_AbDWoAAH_Wc.jpg'],0,45,150,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1306535601668227073,False,,1,https://pbs.twimg.com/media/EiG_AbDWoAAH_Wc.jpg,,,,,,,[],,,,
1306177712030130177,1306177712030130177,2020-09-16 10:26:48 GMT,2020-09-16,10:26:48,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 199 Du 16 Sept - 1169 Tests  - 39 Nouveaux cas - 21 Cas contact - 18 cas communautaires  - 64 Guéris  - 31 Cas graves - 01 cas de décès A ce jour 14568 cas ont été déclarés positifs dont 10756 guéris 299 décédés,3512 sous traitement #cov19sn  https://t.co/2HDll61XOo",fr,[],[],['https://pbs.twimg.com/media/EiB5rgwXsAEhkzQ.jpg'],1,51,148,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1306177712030130177,False,,1,https://pbs.twimg.com/media/EiB5rgwXsAEhkzQ.jpg,,,,,,,[],,,,
1305815012322271234,1305815012322271234,2020-09-15 10:25:34 GMT,2020-09-15,10:25:34,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 198 Du 15 Sept -727 Tests  - 15 Nouveaux cas - 09 Cas contact - 01 Cas importé - 05 cas communautaires  - 129 Guéris  - 28 Cas graves - 01 cas de décès A ce jour 14529 cas ont été déclarés positifs dont 10692 guéris 298 décédés,3538 sous traitement #cov19sn  https://t.co/tN0ZLMpNrg",fr,[],[],['https://pbs.twimg.com/media/Eh8v1RLWsAAPQJD.jpg'],6,70,210,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1305815012322271234,False,,1,https://pbs.twimg.com/media/Eh8v1RLWsAAPQJD.jpg,,,,,,,[],,,,
1305447654864965632,1305447654864965632,2020-09-14 10:05:49 GMT,2020-09-14,10:05:49,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 197 Du 14 Sept -852 Tests  - 26 Nouveaux cas - 09 Cas contacts -  17 cas communautaires  - 43 Guéris  - 32 Cas graves A ce jour 14306 cas ont été déclarés positifs dont 10563 guéris 297 décédés,3445 sous traitement #cov19sn  https://t.co/jyTzkciDtt",fr,[],[],['https://pbs.twimg.com/media/Eh3hpNnXcAAbf-a.jpg'],2,39,132,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1305447654864965632,False,,1,https://pbs.twimg.com/media/Eh3hpNnXcAAbf-a.jpg,,,,,,,[],,,,
1305085960145829888,1305085960145829888,2020-09-13 10:08:34 GMT,2020-09-13,10:08:34,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 196 Du 13 Sept -1206Tests  - 43 Nouveaux cas - 16 Cas contacts - 02 Cas importés - 25 cas communautaires  - 147 Guéris  - 32 Cas graves - 02 Nouveaux décès A ce jour 14280 cas ont été déclarés positifs dont 10520 guéris 297 décédés,3462 sous traitement #cov19sn  https://t.co/8OwaKXuode",fr,[],[],"['https://pbs.twimg.com/media/EhyYohbWsAAaICh.jpg', 'https://pbs.twimg.com/media/EhyYs9OWkAY8Rz9.jpg']",0,49,165,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1305085960145829888,False,,1,https://pbs.twimg.com/media/EhyYohbWsAAaICh.jpg,,,,,,,[],,,,
1304725765917937667,1304725765917937667,2020-09-12 10:17:17 GMT,2020-09-12,10:17:17,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 195 Du 12 Sept -1093Tests  - 44 Nouveaux cas - 26 Cas contacts - 01 Cas importés - 17 cas communautaires  - 23 Guéris  - 34 Cas graves - 02 Nouveaux décès A ce jour 14237 cas ont été déclarés positifs dont 10373 guéris 295 décédés,3568 sous traitement #cov19sn  https://t.co/YNciEzKlhW",fr,[],[],"['https://pbs.twimg.com/media/EhtRIDFX0AEF3Ql.jpg', 'https://pbs.twimg.com/media/EhtRKRhXsAAWtac.jpg']",2,43,136,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1304725765917937667,False,,1,https://pbs.twimg.com/media/EhtRIDFX0AEF3Ql.jpg,,,,,,,[],,,,
1304462664698146820,1304462664698146820,2020-09-11 16:51:49 GMT,2020-09-11,16:51:49,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,M le Ministre de la Santé et l'Action sociale a visité certains postes de santé de #Rufisque #Guédiawaye et #Pikine impactés par les inondations. Les équipes du #MSAS sont à pied d’œuvre pour réparer les dommages afin de reprendre les activités au plus vite.   #Cov19sn  https://t.co/utiG7nTg75,fr,[],[],"['https://pbs.twimg.com/media/Ehph3j2WsAANgF4.jpg', 'https://pbs.twimg.com/media/Ehph309WkAM5rwY.jpg', 'https://pbs.twimg.com/media/Ehph4EfXsAAxktB.jpg', 'https://pbs.twimg.com/media/Ehph4TFWAAAGwq7.jpg']",1,5,70,"['rufisque', 'guédiawaye', 'pikine', 'msas', 'cov19sn']",[],https://twitter.com/MinisteredelaS1/status/1304462664698146820,False,,1,https://pbs.twimg.com/media/Ehph3j2WsAANgF4.jpg,,,,,,,[],,,,
1304360650530082818,1304360650530082818,2020-09-11 10:06:27 GMT,2020-09-11,10:06:27,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 194 Du 11 Sept -1261Tests  - 43 Nouveaux cas - 22 Cas contacts - 04 Cas importés - 17 cas communautaires  - 143 Guéris  - 30 Cas graves A ce jour 14193 cas ont été déclarés positifs dont 10350 guéris 293 décédés,3549 sous traitement #cov19sn  https://t.co/dvuLaABS2A",fr,[],[],"['https://pbs.twimg.com/media/EhoFEAOXkAInnt1.jpg', 'https://pbs.twimg.com/media/EhoFFgdWoAAN4T3.jpg']",4,41,151,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1304360650530082818,False,,1,https://pbs.twimg.com/media/EhoFEAOXkAInnt1.jpg,,,,,,,[],,,,
1304001306902884352,1304001306902884352,2020-09-10 10:18:33 GMT,2020-09-10,10:18:33,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 193 Du 10 Sept - 933 Tests  - 48 Nouveaux cas - 27 Cas contacts - 01 Cas importé - 20 cas communautaires  - 31 Guéris  - 34 Cas graves A ce jour 14150 cas ont été déclarés positifs dont 10207 guéris 293 décédés,3694 sous traitement #cov19sn  https://t.co/dCrLLxLSoa",fr,[],[],['https://pbs.twimg.com/media/Ehi-QyzWoAIFNoH.jpg'],1,45,139,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1304001306902884352,False,,1,https://pbs.twimg.com/media/Ehi-QyzWoAIFNoH.jpg,,,,,,,[],,,,
1303636665035038720,1303636665035038720,2020-09-09 10:09:35 GMT,2020-09-09,10:09:35,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 192 Du 09 Sept - 1317 Tests  - 58 Nouveaux cas - 36 Cas contacts - 01 Cas importé - 21 cas communautaires  - 88 Guéris  - 34 Cas graves - 01 Nouveau décès A ce jour 14102 cas ont été déclarés positifs dont 10176 guéris 293 décédés,3632 sous traitement #cov19sn  https://t.co/eGk3bVdeN9",fr,[],[],"['https://pbs.twimg.com/media/Ehdym9nXgAAmZir.jpg', 'https://pbs.twimg.com/media/EhdyoXaXcAQfjp_.jpg']",0,44,135,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1303636665035038720,False,,1,https://pbs.twimg.com/media/Ehdym9nXgAAmZir.jpg,,,,,,,[],,,,
1303277681342115841,1303277681342115841,2020-09-08 10:23:07 GMT,2020-09-08,10:23:07,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 191 Du 08 Sept - 788 Tests  - 30 Nouveaux cas - 18 Cas contacts - 01 Cas importé - 11 cas communautaires  - 51 Guéris  - 36 Cas graves - 01 Nouveau décès A ce jour 14044 cas ont été déclarés positifs dont 10088 guéris 292 décédés,3663 sous traitement #cov19sn  https://t.co/Yvb5BiaS45",fr,[],[],['https://pbs.twimg.com/media/EhYsIWvWsAARqJI.jpg'],2,42,124,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1303277681342115841,False,,1,https://pbs.twimg.com/media/EhYsIWvWsAARqJI.jpg,,,,,,,[],,,,
1302975206173143040,1302975206173143040,2020-09-07 14:21:11 GMT,2020-09-07,14:21:11,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 190 Du 07 Sept - 1052 Tests  - 27 Nouveaux cas - 17 Cas contacts - 10 cas communautaires  - 115 Guéris  - 36 Cas graves - 01 Nouveau décès A ce jour 14014 cas ont été déclarés positifs dont 10037 guéris 291 décédés,3685 sous traitement #cov19sn  https://t.co/fuWnAG2Xks",fr,[],[],['https://pbs.twimg.com/media/EhUZBr-XcAMH1Zi.jpg'],2,40,146,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1302975206173143040,False,,1,https://pbs.twimg.com/media/EhUZBr-XcAMH1Zi.jpg,,,,,,,[],,,,
1302549551031648256,1302549551031648256,2020-09-06 10:09:47 GMT,2020-09-06,10:09:47,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 189 Du 06 Sept - 1166 Tests  - 39 Nouveaux cas - 15 Cas contacts - 24 cas communautaires  - 71 Guéris  - 33 Cas graves A ce jour 13987 cas ont été déclarés positifs dont 9922 guéris,290 décédés,3774 sous traitement #cov19sn  https://t.co/iJiIzuk7VX",fr,[],[],"['https://pbs.twimg.com/media/EhOV4JRXcAEmtxA.jpg', 'https://pbs.twimg.com/media/EhOV6FhXYAEPbpA.jpg']",3,47,166,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1302549551031648256,False,,1,https://pbs.twimg.com/media/EhOV4JRXcAEmtxA.jpg,,,,,,,[],,,,
1302190881953517568,1302190881953517568,2020-09-05 10:24:34 GMT,2020-09-05,10:24:34,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 188 Du 05 Sept - 1313 Tests  - 67 Nouveaux cas - 27 Cas contacts - 40 cas communautaires  - 128 Guéris  - 39 Cas graves - 01 Nouveau Décès A ce jour 13948 cas ont été déclarés positifs dont 9851 guéris,290 décédés,3806 sous traitement #cov19sn  https://t.co/EyY3sdNNKq",fr,[],[],"['https://pbs.twimg.com/media/EhJPrYMX0AY_FZj.jpg', 'https://pbs.twimg.com/media/EhJPsqpXsAAZF6C.jpg']",0,45,160,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1302190881953517568,False,,1,https://pbs.twimg.com/media/EhJPrYMX0AY_FZj.jpg,,,,,,,[],,,,
1301825313245212673,1301825313245212673,2020-09-04 10:11:56 GMT,2020-09-04,10:11:56,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 187 Du 04 Sept - 1346 Tests  - 55 Nouveaux cas - 31 Cas contacts - 24 cas communautaires  - 170 Guéris  - 31 Cas graves - 02 Nouveaux Décès A ce jour 13881 cas ont été déclarés positifs dont 9721 guéris,289 décédés,3868 sous traitement #cov19sn  https://t.co/8LhOlUJgX2",fr,[],[],"['https://pbs.twimg.com/media/EhEDMT5WoAAMQU-.jpg', 'https://pbs.twimg.com/media/EhEDNwsXcAEIu-f.jpg']",1,50,158,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1301825313245212673,False,,1,https://pbs.twimg.com/media/EhEDMT5WoAAMQU-.jpg,,,,,,,[],,,,
1301461191823364098,1301461191823364098,2020-09-03 10:05:02 GMT,2020-09-03,10:05:02,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 186 Du 03 Sept - 1032 Tests  - 83 Nouveaux cas - 42 Cas contacts - 41 cas communautaires  - 47 Guéris  - 33 Cas graves A ce jour 13826 cas ont été déclarés positifs dont 9553 guéris,287 décédés,3985 sous traitement #cov19sn  https://t.co/hZGZWqT5EM",fr,[],[],"['https://pbs.twimg.com/media/Eg-4A5xXsAEYQ9l.jpg', 'https://pbs.twimg.com/media/Eg-4ClVXYAAF9Kv.jpg']",0,44,121,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1301461191823364098,False,,1,https://pbs.twimg.com/media/Eg-4A5xXsAEYQ9l.jpg,,,,,,,[],,,,
1301101797680066560,1301101797680066560,2020-09-02 10:16:56 GMT,2020-09-02,10:16:56,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 185 Du 02 Sept - 1187 Tests  - 88 Nouveaux cas - 42 Cas contacts - 01 Cas importé - 45 cas communautaires  - 22 Guéris  - 33 Cas graves - O3 Nouveau décès A ce jour 13743 cas ont été déclarés positifs dont 9506 guéris,287 décédés,3949 sous traitement #cov19sn  https://t.co/gWWYpImHTl",fr,[],[],"['https://pbs.twimg.com/media/Eg5xJwMXgAE3CNB.jpg', 'https://pbs.twimg.com/media/Eg5xLwKXgAI1BZZ.jpg']",0,34,100,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1301101797680066560,False,,1,https://pbs.twimg.com/media/Eg5xJwMXgAE3CNB.jpg,,,,,,,[],,,,
